Date,Open,High,Low,Close,Volume,Adj Close
2015-09-08,39.905,40.87,39.905,40.365,5102700,36.47278
2015-09-07,39.97,40.48,39.79,39.97,3062400,36.11587
2015-09-04,41.095,41.135,39.66,39.96,7763500,36.10683
2015-09-03,40.50,41.93,40.50,41.44,7516000,37.44412
2015-09-02,39.975,40.835,39.505,40.06,6940600,36.19719
2015-09-01,40.905,41.82,40.01,40.41,10637500,36.51344
2015-08-31,40.595,40.87,40.11,40.805,5722900,36.87035
2015-08-28,40.50,41.43,40.305,41.18,8165700,37.20919
2015-08-27,38.21,40.40,38.015,40.18,13040600,36.30562
2015-08-26,37.925,39.045,37.52,37.705,12268100,34.06927
2015-08-25,38.95,39.695,38.285,39.095,14255700,35.32524
2015-08-24,39.04,40.15,36.92,37.835,18470100,34.18673
2015-08-21,42.00,42.585,41.08,41.08,9271800,37.11884
2015-08-20,42.75,43.13,42.35,42.55,6752000,38.44709
2015-08-19,43.415,43.575,42.88,42.965,5412600,38.82207
2015-08-18,44.255,44.48,43.65,43.75,4519900,39.53138
2015-08-17,44.38,44.66,43.87,44.485,6242100,40.19551
2015-08-14,44.25,44.63,43.905,44.00,4402200,39.75727
2015-08-13,45.47,45.80,44.225,44.38,5593400,40.10063
2015-08-12,45.27,45.40,44.22,44.535,9133600,40.24068
2015-08-11,45.94,46.365,45.42,45.505,6238300,41.11715
2015-08-10,45.825,45.99,45.13,45.89,4528400,41.46503
2015-08-07,45.52,46.50,45.415,45.795,6765500,41.37919
2015-08-06,45.17,45.47,44.94,45.295,3808000,40.9274
2015-08-05,44.74,45.79,44.645,45.465,6061400,41.08101
2015-08-04,44.615,44.795,44.225,44.65,4990900,40.3446
2015-08-03,44.905,45.265,44.62,44.95,5890000,40.61567
2015-07-31,44.96,45.155,44.535,45.075,7461800,40.72861
2015-07-30,44.675,45.72,44.535,44.96,7191200,40.6247
2015-07-29,44.08,44.50,43.30,44.315,6489900,40.0419
2015-07-28,43.22,43.25,42.765,43.215,5997000,39.04797
2015-07-27,43.95,43.99,42.905,42.98,7925200,38.83563
2015-07-24,44.65,45.065,44.075,44.245,4781400,39.97865
2015-07-23,44.865,44.94,44.30,44.63,3896600,40.32652
2015-07-22,44.935,45.155,44.55,44.63,5008100,40.32652
2015-07-21,45.595,45.815,45.21,45.435,4465400,41.0539
2015-07-20,45.795,46.29,45.36,45.665,3520700,41.26172
2015-07-17,45.915,46.105,45.475,45.64,4987600,41.23913
2015-07-16,45.45,46.18,45.095,45.74,6016500,41.32949
2015-07-15,45.145,45.48,45.00,45.25,5499900,40.88674
2015-07-14,44.50,45.18,44.26,45.10,5751200,40.7512
2015-07-13,45.29,45.425,44.315,44.675,6831200,40.36718
2015-07-10,44.405,44.985,43.915,44.345,7477000,40.06901
2015-07-09,42.45,43.595,42.155,43.305,5878300,39.12929
2015-07-08,41.97,42.565,41.885,42.245,7107800,38.1715
2015-07-07,42.80,42.975,41.985,42.005,10873800,37.95464
2015-07-06,42.655,43.37,42.60,42.90,10371700,38.76334
2015-07-03,44.00,44.015,42.95,43.785,7570900,39.563
2015-07-02,44.00,44.405,43.695,43.905,5163200,39.67143
2015-07-01,44.23,44.97,43.56,43.89,8434800,39.65788
2015-06-30,44.44,44.53,43.57,43.57,11073600,39.36873
2015-06-29,44.54,45.405,44.32,44.64,9039500,40.33556
2015-06-26,46.00,46.88,45.765,46.42,5911700,41.94392
2015-06-25,46.09,46.945,46.005,46.445,6488500,41.96651
2015-06-24,46.15,46.67,45.915,46.51,7838900,42.02524
2015-06-23,45.90,46.26,45.605,46.045,5888900,41.60508
2015-06-22,45.275,45.64,44.675,45.42,8973100,41.04035
2015-06-19,44.195,44.54,43.89,44.125,12974900,39.87022
2015-06-18,44.205,44.39,43.805,44.30,6247300,40.02834
2015-06-17,43.905,44.745,43.78,44.39,8194500,40.10966
2015-06-16,43.615,44.035,43.285,43.905,6578100,39.67143
2015-06-15,44.08,44.58,43.58,43.885,6100400,39.65336
2015-06-12,45.785,45.785,44.03,44.56,6203200,40.26327
2015-06-11,45.085,45.805,44.90,45.40,6671100,41.02228
2015-06-10,43.905,45.32,43.835,45.025,7390100,40.68344
2015-06-09,44.125,44.23,43.325,44.08,7100300,39.82956
2015-06-08,44.945,44.95,44.10,44.185,6439500,39.92443
2015-06-05,45.11,45.85,44.76,45.555,7017000,40.61115
2015-06-04,45.885,46.235,45.13,45.50,7276000,40.56212
2015-06-03,46.325,46.68,45.85,46.375,4944700,41.34216
2015-06-02,46.215,46.625,45.50,46.155,6074700,41.14603
2015-06-01,46.44,46.44,45.67,46.00,5105500,41.00786
2015-05-29,46.945,47.15,45.975,45.975,7748500,40.98557
2015-05-28,47.005,47.185,46.30,46.925,5076300,41.83247
2015-05-27,46.90,47.605,46.595,47.40,6366700,42.25592
2015-05-26,47.30,47.70,46.54,46.825,5516100,41.74332
2015-05-25,47.80,47.85,47.45,47.545,758500,42.38518
2015-05-22,48.105,48.445,47.62,47.73,4782700,42.55011
2015-05-21,47.17,47.99,47.17,47.82,4476900,42.63034
2015-05-20,46.905,47.45,46.76,47.40,4179100,42.25592
2015-05-19,47.00,47.72,47.00,47.305,7263200,42.17123
2015-05-18,46.43,46.95,46.205,46.67,5207500,41.60514
2015-05-15,47.095,47.195,46.17,46.47,7154700,41.42685
2015-05-14,46.52,47.505,46.245,47.335,4324600,42.19797
2015-05-13,47.025,47.895,46.825,47.03,6361500,41.92607
2015-05-12,46.75,47.13,46.445,46.98,6835400,41.8815
2015-05-11,47.755,48.095,47.31,47.515,5219100,42.35844
2015-05-08,46.78,48.00,46.345,48.00,8173500,42.79081
2015-05-07,47.365,47.365,46.25,46.765,10745600,41.68983
2015-05-06,47.44,48.05,47.365,47.845,8377900,42.65263
2015-05-05,47.985,48.265,47.625,47.675,11271300,42.50108
2015-05-04,48.00,48.91,47.795,48.13,5567100,42.9067
2015-05-01,48.485,48.485,48.485,48.485,000,43.22317
2015-04-30,48.52,48.86,47.975,48.485,9769600,43.22317
2015-04-29,49.99,50.12,47.985,48.435,9737900,43.1786
2015-04-28,50.00,50.30,49.37,49.68,9965400,44.28849
2015-04-27,47.87,49.36,47.37,49.17,7040500,43.83383
2015-04-24,48.755,48.99,47.70,48.005,5861600,42.79527
2015-04-23,48.305,48.60,47.595,48.415,6987800,43.16077
2015-04-22,48.86,48.905,47.565,48.425,7578500,43.16968
2015-04-21,49.675,49.74,48.655,48.695,5981900,43.41038
2015-04-20,48.965,49.40,48.61,49.38,4564800,44.02104
2015-04-17,49.18,49.635,48.475,48.87,10432700,43.56639
2015-04-16,49.85,49.95,49.21,49.31,6538100,43.95864
2015-04-15,48.89,49.965,48.82,49.74,7539500,44.34198
2015-04-14,48.585,48.95,48.21,48.73,6329400,43.44158
2015-04-13,48.515,48.97,48.37,48.76,5605500,43.46833
2015-04-10,48.00,48.595,47.67,48.52,5457900,43.25437
2015-04-09,47.135,47.965,46.50,47.965,6463500,42.75961
