Date,Open,High,Low,Close,Volume,Adj Close
2014-12-11,44.35,44.595,43.98,44.24,1385500,41.64095
2014-12-10,43.525,45.28,43.335,44.435,3415000,41.82449
2014-12-09,43.98,44.33,43.26,43.26,2385700,40.71852
2014-12-08,45.00,45.00,44.36,44.555,1724300,41.93744
2014-12-05,43.49,45.395,43.295,45.33,2911500,42.66691
2014-12-04,43.90,44.29,42.715,43.12,2111500,40.58675
2014-12-03,43.805,43.965,43.67,43.725,1861700,41.1562
2014-12-02,43.835,44.265,43.605,43.70,2767300,41.13267
2014-12-01,43.225,43.71,43.155,43.585,1317600,41.02443
2014-11-28,43.84,43.90,43.13,43.475,1461400,40.92089
2014-11-27,43.635,43.815,43.375,43.70,1742200,41.13267
2014-11-26,43.80,44.00,43.455,43.50,1654700,40.94442
2014-11-25,43.84,43.955,43.395,43.695,2724400,41.12797
2014-11-24,43.805,44.10,43.575,43.70,1960700,41.13267
2014-11-21,43.865,44.00,43.665,43.70,4034600,41.13267
2014-11-20,44.305,44.36,43.545,43.70,1755700,41.13267
2014-11-19,44.20,44.36,43.805,44.31,1157200,41.70684
2014-11-18,43.65,44.17,43.525,44.08,1911000,41.49035
2014-11-17,42.85,43.77,42.76,43.735,1803400,41.16562
2014-11-14,43.91,43.91,43.005,43.385,2000300,40.83618
2014-11-13,45.09,45.14,43.38,43.65,2486700,41.08561
2014-11-12,45.505,45.64,44.66,44.76,1934200,42.1304
2014-11-11,45.795,45.815,45.48,45.55,1783900,42.87399
2014-11-10,45.795,46.32,45.51,46.305,1405900,43.06694
2014-11-07,46.305,46.47,45.555,45.865,1572800,42.65771
2014-11-06,45.765,46.795,45.51,46.23,2290600,42.99719
2014-11-05,45.495,46.15,45.205,45.79,1824400,42.58796
2014-11-04,45.69,46.18,44.80,44.975,1978100,41.82995
2014-11-03,45.58,46.28,45.565,45.685,2327600,42.4903
2014-10-31,44.57,45.585,44.20,45.475,2646600,42.29498
2014-10-30,43.935,44.065,43.14,43.92,2399000,40.84872
2014-10-29,44.00,44.145,43.565,43.62,1629900,40.5697
2014-10-28,44.035,44.40,43.71,43.715,2603300,40.65806
2014-10-27,44.68,44.685,42.935,43.525,2370500,40.48135
2014-10-24,44.335,44.455,43.845,44.085,2857400,41.00218
2014-10-23,44.345,44.965,43.965,44.785,1768100,41.65323
2014-10-22,44.705,44.97,44.46,44.62,2036000,41.49977
2014-10-21,43.70,44.70,43.56,44.685,2461300,41.56023
2014-10-20,43.77,44.31,43.465,44.025,2685000,40.94638
2014-10-17,42.295,43.96,42.11,43.80,3923900,40.73711
2014-10-16,41.64,42.535,39.975,42.32,4968100,39.36061
2014-10-15,43.71,43.72,41.375,41.405,3234400,38.50959
2014-10-14,42.40,43.735,42.26,43.645,2831200,40.59295
2014-10-13,41.83,43.00,41.57,42.90,2510800,39.90005
2014-10-10,43.005,43.13,42.03,42.085,3352500,39.14204
2014-10-09,44.235,44.475,43.12,43.27,2693900,40.24418
2014-10-08,44.50,44.565,43.295,43.45,2589700,40.41159
2014-10-07,45.28,45.495,44.515,44.515,2482700,41.40212
2014-10-06,45.70,45.85,45.16,45.30,1533200,42.13222
2014-10-03,44.96,45.55,44.77,45.345,1750200,42.17408
2014-10-02,45.51,45.96,44.725,44.725,2697700,41.59743
2014-10-01,45.975,46.36,45.53,45.62,1399700,42.42984
2014-09-30,45.395,46.265,45.20,46.005,2722100,42.78792
2014-09-29,46.285,46.46,45.22,45.39,1781100,42.21593
2014-09-26,46.005,46.62,45.865,46.39,1831600,43.146
2014-09-25,46.475,46.73,45.59,45.81,2077100,42.60656
2014-09-24,45.50,46.47,45.22,46.37,2018500,43.1274
2014-09-23,46.265,46.32,45.42,45.53,1903600,42.34614
2014-09-22,46.13,46.67,45.87,46.435,1656100,43.18785
2014-09-19,46.80,46.94,45.945,46.135,2617500,42.90883
2014-09-18,46.22,46.65,45.71,46.195,2501800,42.96463
2014-09-17,45.57,46.18,45.38,46.06,2092200,42.83908
2014-09-16,45.12,45.14,44.785,45.04,1694200,41.8904
2014-09-15,45.82,45.85,45.15,45.15,1747700,41.99271
2014-09-12,46.31,46.35,45.61,45.87,1729200,42.66236
2014-09-11,46.57,46.72,45.845,46.255,2268300,43.02044
2014-09-10,47.085,47.17,46.875,47.03,1477900,43.74124
2014-09-09,47.60,47.75,47.085,47.22,1455700,43.91796
2014-09-08,48.00,48.05,47.45,47.58,2018000,44.25279
2014-09-05,48.755,48.895,47.82,47.88,2950000,44.53181
2014-09-04,49.15,49.18,48.32,48.79,3704200,45.37817
2014-09-03,49.275,49.99,49.15,49.675,1839400,46.20128
2014-09-02,49.45,49.50,48.91,49.03,1804900,45.60139
2014-09-01,49.885,49.95,49.155,49.36,1193700,45.90831
2014-08-29,49.50,49.835,49.235,49.75,2183600,46.27104
2014-08-28,49.285,49.415,48.835,49.23,1689500,45.7874
2014-08-27,49.035,49.365,48.76,49.265,1636400,45.81995
2014-08-26,48.98,49.27,48.84,49.18,2119400,45.7409
2014-08-25,48.495,48.855,48.03,48.855,1391600,45.43862
2014-08-22,48.50,48.50,47.645,47.885,1322900,44.53645
