Date,Open,High,Low,Close,Volume,Adj Close
2014-10-30,37.705,37.885,35.925,37.17,6804000,34.1955
2014-10-29,38.82,38.90,36.955,37.285,5439400,34.3013
2014-10-28,38.29,38.785,37.83,38.43,4705900,35.3547
2014-10-27,39.90,39.98,37.14,37.765,8482200,34.7429
2014-10-24,38.485,39.10,38.20,38.835,5434900,35.7273
2014-10-23,37.41,38.90,37.18,38.605,5934500,35.5157
2014-10-22,37.66,37.84,36.98,37.76,5678500,34.7383
2014-10-21,36.01,37.85,35.865,37.505,7346200,34.5037
2014-10-20,36.145,36.665,35.70,36.17,5822100,33.2756
2014-10-17,34.69,36.605,34.29,36.195,11200700,33.2986
2014-10-16,35.315,35.465,32.435,34.385,15440200,31.6334
2014-10-15,36.885,37.24,34.955,35.145,8037900,32.3326
2014-10-14,36.77,37.24,36.11,37.06,5308300,34.0943
2014-10-13,36.49,37.74,36.305,37.015,5337000,34.0529
2014-10-10,37.15,37.955,36.775,36.79,8072300,33.8459
2014-10-09,39.185,39.225,37.345,37.655,6195200,34.6417
2014-10-08,38.64,39.19,38.26,38.495,4282700,35.4145
2014-10-07,39.88,40.055,38.73,38.92,5553000,35.8055
2014-10-06,39.98,40.38,39.84,39.975,4268700,36.7761
2014-10-03,39.055,39.755,38.81,39.55,4436600,36.3851
2014-10-02,40.59,40.62,38.48,38.61,8892300,35.5203
2014-10-01,40.20,40.91,40.17,40.665,3889600,37.4109
2014-09-30,40.20,40.605,39.965,40.42,5432700,37.1855
2014-09-29,40.65,40.745,39.53,40.00,3844000,36.7991
2014-09-26,40.545,41.025,40.30,40.675,4130000,37.4201
2014-09-25,41.26,41.495,40.215,40.485,5239600,37.2453
2014-09-24,40.285,40.98,39.775,40.93,4513800,37.6546
2014-09-23,40.755,40.795,39.88,40.19,4794300,36.9739
2014-09-22,41.295,41.46,40.695,40.855,3195200,37.5857
2014-09-19,42.00,42.10,41.30,41.39,6151900,38.0778
2014-09-18,41.20,42.065,41.12,41.54,4984500,38.2158
2014-09-17,41.065,41.235,40.785,40.965,3857900,37.6868
2014-09-16,41.235,41.235,40.27,40.80,4055100,37.5351
2014-09-15,41.58,41.62,41.035,41.295,3004100,37.9904
2014-09-12,41.765,41.775,41.40,41.655,2145100,38.3216
2014-09-11,41.605,41.67,40.985,41.575,3672400,38.248
2014-09-10,41.00,41.60,40.83,41.30,3782900,37.995
2014-09-09,41.26,41.725,41.03,41.05,3489500,37.765
2014-09-08,41.495,41.825,41.115,41.495,3875200,38.1744
